order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMR331422203,"Wednesday, March 30, 2022",789422,25891202,218,"Thursday, March 31, 2022","Friday, April 1, 2022",196,0,0,0
FAP42422603,"Wednesday, March 30, 2022",789422,25891202,111,"Saturday, April 2, 2022","Friday, April 1, 2022",111,1,1,1
FMR331421303,"Wednesday, March 30, 2022",789421,25891202,424,"Thursday, March 31, 2022","Saturday, April 2, 2022",339,0,0,0
FAP41503202,"Wednesday, March 30, 2022",789503,25891202,356,"Friday, April 1, 2022","Thursday, March 31, 2022",356,1,1,1
FAP42603602,"Wednesday, March 30, 2022",789603,25891202,355,"Saturday, April 2, 2022","Saturday, April 2, 2022",355,1,1,1
FMR331201602,"Wednesday, March 30, 2022",789201,25891202,364,"Thursday, March 31, 2022","Thursday, March 31, 2022",364,1,1,1
FAP41720403,"Wednesday, March 30, 2022",789720,25891202,432,"Friday, April 1, 2022","Friday, April 1, 2022",389,0,1,0
FAP42621402,"Wednesday, March 30, 2022",789621,25891202,296,"Saturday, April 2, 2022","Saturday, April 2, 2022",296,1,1,1
FAP42121202,"Wednesday, March 30, 2022",789121,25891202,202,"Saturday, April 2, 2022","Sunday, April 3, 2022",202,1,0,0
FAP42522301,"Wednesday, March 30, 2022",789522,25891202,313,"Saturday, April 2, 2022","Tuesday, April 5, 2022",313,1,0,0
FMR331103303,"Wednesday, March 30, 2022",789103,25891303,85,"Thursday, March 31, 2022","Saturday, April 2, 2022",85,1,0,0
FAP41721303,"Wednesday, March 30, 2022",789721,25891303,51,"Friday, April 1, 2022","Friday, April 1, 2022",51,1,1,1
FAP42522303,"Wednesday, March 30, 2022",789522,25891303,98,"Saturday, April 2, 2022","Sunday, April 3, 2022",98,1,0,0
FAP42102303,"Wednesday, March 30, 2022",789102,25891303,97,"Saturday, April 2, 2022","Friday, April 1, 2022",97,1,1,1
FAP41303602,"Wednesday, March 30, 2022",789303,25891303,23,"Friday, April 1, 2022","Friday, April 1, 2022",23,1,1,1
FAP42401303,"Wednesday, March 30, 2022",789401,25891303,91,"Saturday, April 2, 2022","Monday, April 4, 2022",82,0,0,0
FAP41420303,"Wednesday, March 30, 2022",789420,25891303,96,"Friday, April 1, 2022","Saturday, April 2, 2022",86,0,0,0
FAP42420303,"Wednesday, March 30, 2022",789420,25891303,73,"Saturday, April 2, 2022","Sunday, April 3, 2022",69,0,0,0
FMR331421303,"Wednesday, March 30, 2022",789421,25891303,94,"Thursday, March 31, 2022","Saturday, April 2, 2022",94,1,0,0
FAP42421303,"Wednesday, March 30, 2022",789421,25891303,95,"Saturday, April 2, 2022","Tuesday, April 5, 2022",76,0,0,0
FAP42320303,"Wednesday, March 30, 2022",789320,25891303,56,"Saturday, April 2, 2022","Sunday, April 3, 2022",56,1,0,0
FAP41202601,"Wednesday, March 30, 2022",789202,25891303,98,"Friday, April 1, 2022","Friday, April 1, 2022",98,1,1,1
FMR331503601,"Wednesday, March 30, 2022",789503,25891303,71,"Thursday, March 31, 2022","Thursday, March 31, 2022",64,0,1,0
FAP42121303,"Wednesday, March 30, 2022",789121,25891303,38,"Saturday, April 2, 2022","Tuesday, April 5, 2022",38,1,0,0
FMR331220303,"Wednesday, March 30, 2022",789220,25891303,59,"Thursday, March 31, 2022","Thursday, March 31, 2022",56,0,1,0
FAP41402303,"Wednesday, March 30, 2022",789402,25891303,89,"Friday, April 1, 2022","Friday, April 1, 2022",89,1,1,1
FAP41420403,"Wednesday, March 30, 2022",789420,25891403,498,"Friday, April 1, 2022","Thursday, March 31, 2022",498,1,1,1
FMR331603203,"Wednesday, March 30, 2022",789603,25891203,177,"Thursday, March 31, 2022","Saturday, April 2, 2022",159,0,0,0
FAP41603203,"Wednesday, March 30, 2022",789603,25891203,258,"Friday, April 1, 2022","Sunday, April 3, 2022",258,1,0,0
FMR331422203,"Wednesday, March 30, 2022",789422,25891203,251,"Thursday, March 31, 2022","Friday, April 1, 2022",251,1,0,0
FAP42422203,"Wednesday, March 30, 2022",789422,25891203,471,"Saturday, April 2, 2022","Monday, April 4, 2022",471,1,0,0
FMR331401502,"Wednesday, March 30, 2022",789401,25891203,380,"Thursday, March 31, 2022","Thursday, March 31, 2022",380,1,1,1
FMR331320203,"Wednesday, March 30, 2022",789320,25891203,415,"Thursday, March 31, 2022","Friday, April 1, 2022",415,1,0,0
FAP42320603,"Wednesday, March 30, 2022",789320,25891203,192,"Saturday, April 2, 2022","Saturday, April 2, 2022",192,1,1,1
FAP42203401,"Wednesday, March 30, 2022",789203,25891203,265,"Saturday, April 2, 2022","Saturday, April 2, 2022",265,1,1,1
FAP41703203,"Wednesday, March 30, 2022",789703,25891203,471,"Friday, April 1, 2022","Thursday, March 31, 2022",471,1,1,1
FAP42522602,"Wednesday, March 30, 2022",789522,25891203,247,"Saturday, April 2, 2022","Monday, April 4, 2022",222,0,0,0
FAP41202601,"Wednesday, March 30, 2022",789202,25891203,470,"Friday, April 1, 2022","Friday, April 1, 2022",446,0,1,0
FAP42503203,"Wednesday, March 30, 2022",789503,25891203,349,"Saturday, April 2, 2022","Saturday, April 2, 2022",349,1,1,1
FMR331720401,"Wednesday, March 30, 2022",789720,25891203,490,"Thursday, March 31, 2022","Thursday, March 31, 2022",441,0,1,0
FAP42303501,"Wednesday, March 30, 2022",789303,25891203,400,"Saturday, April 2, 2022","Saturday, April 2, 2022",400,1,1,1
FAP41221402,"Wednesday, March 30, 2022",789221,25891203,381,"Friday, April 1, 2022","Friday, April 1, 2022",381,1,1,1
FAP41201203,"Wednesday, March 30, 2022",789201,25891203,322,"Friday, April 1, 2022","Friday, April 1, 2022",290,0,1,0
FAP41622602,"Wednesday, March 30, 2022",789622,25891203,274,"Friday, April 1, 2022","Friday, April 1, 2022",274,1,1,1
FAP42622203,"Wednesday, March 30, 2022",789622,25891203,287,"Saturday, April 2, 2022","Saturday, April 2, 2022",287,1,1,1
FAP42903203,"Wednesday, March 30, 2022",789903,25891203,269,"Saturday, April 2, 2022","Friday, April 1, 2022",215,0,1,0
FMR331402603,"Wednesday, March 30, 2022",789402,25891203,403,"Thursday, March 31, 2022","Thursday, March 31, 2022",403,1,1,1
FAP41702402,"Wednesday, March 30, 2022",789702,25891203,109,"Friday, April 1, 2022","Friday, April 1, 2022",104,0,1,0
FAP42702403,"Wednesday, March 30, 2022",789702,25891203,123,"Saturday, April 2, 2022","Saturday, April 2, 2022",111,0,1,0
FMR331621203,"Wednesday, March 30, 2022",789621,25891203,251,"Thursday, March 31, 2022","Thursday, March 31, 2022",251,1,1,1
FAP41520203,"Wednesday, March 30, 2022",789520,25891203,329,"Friday, April 1, 2022","Friday, April 1, 2022",329,1,1,1
FAP42520401,"Wednesday, March 30, 2022",789520,25891203,311,"Saturday, April 2, 2022","Saturday, April 2, 2022",295,0,1,0
FAP42621402,"Wednesday, March 30, 2022",789621,25891203,440,"Saturday, April 2, 2022","Saturday, April 2, 2022",440,1,1,1
FAP41102302,"Wednesday, March 30, 2022",789102,25891302,57,"Friday, April 1, 2022","Saturday, April 2, 2022",57,1,0,0
FMR331721603,"Wednesday, March 30, 2022",789721,25891302,85,"Thursday, March 31, 2022","Thursday, March 31, 2022",85,1,1,1
FAP41321302,"Wednesday, March 30, 2022",789321,25891302,64,"Friday, April 1, 2022","Friday, April 1, 2022",64,1,1,1
FAP42501503,"Wednesday, March 30, 2022",789501,25891302,34,"Saturday, April 2, 2022","Saturday, April 2, 2022",34,1,1,1
FMR331221302,"Wednesday, March 30, 2022",789221,25891302,70,"Thursday, March 31, 2022","Friday, April 1, 2022",70,1,0,0
FMR331201602,"Wednesday, March 30, 2022",789201,25891302,50,"Thursday, March 31, 2022","Thursday, March 31, 2022",50,1,1,1
FAP42201603,"Wednesday, March 30, 2022",789201,25891302,80,"Saturday, April 2, 2022","Saturday, April 2, 2022",80,1,1,1
FMR331521403,"Wednesday, March 30, 2022",789521,25891302,89,"Thursday, March 31, 2022","Saturday, April 2, 2022",89,1,0,0
FMR331303302,"Wednesday, March 30, 2022",789303,25891302,47,"Thursday, March 31, 2022","Thursday, March 31, 2022",47,1,1,1
FAP42303302,"Wednesday, March 30, 2022",789303,25891302,45,"Saturday, April 2, 2022","Sunday, April 3, 2022",36,0,0,0
FAP42202601,"Wednesday, March 30, 2022",789202,25891302,36,"Saturday, April 2, 2022","Saturday, April 2, 2022",36,1,1,1
FMR331401502,"Wednesday, March 30, 2022",789401,25891302,42,"Thursday, March 31, 2022","Thursday, March 31, 2022",42,1,1,1
FAP42703602,"Wednesday, March 30, 2022",789703,25891302,32,"Saturday, April 2, 2022","Saturday, April 2, 2022",32,1,1,1
FAP42203401,"Wednesday, March 30, 2022",789203,25891302,100,"Saturday, April 2, 2022","Saturday, April 2, 2022",100,1,1,1
FMR331903302,"Wednesday, March 30, 2022",789903,25891302,26,"Thursday, March 31, 2022","Thursday, March 31, 2022",26,1,1,1
FAP42903302,"Wednesday, March 30, 2022",789903,25891302,84,"Saturday, April 2, 2022","Monday, April 4, 2022",84,1,0,0
FAP41503302,"Wednesday, March 30, 2022",789503,25891302,61,"Friday, April 1, 2022","Friday, April 1, 2022",61,1,1,1
FMR331721301,"Wednesday, March 30, 2022",789721,25891301,90,"Thursday, March 31, 2022","Friday, April 1, 2022",90,1,0,0
FAP41420301,"Wednesday, March 30, 2022",789420,25891301,35,"Friday, April 1, 2022","Monday, April 4, 2022",33,0,0,0
FMR331320601,"Wednesday, March 30, 2022",789320,25891301,25,"Thursday, March 31, 2022","Thursday, March 31, 2022",25,1,1,1
FAP41103603,"Wednesday, March 30, 2022",789103,25891301,51,"Friday, April 1, 2022","Friday, April 1, 2022",48,0,1,0
FMR331601603,"Wednesday, March 30, 2022",789601,25891301,69,"Thursday, March 31, 2022","Thursday, March 31, 2022",66,0,1,0
FAP42601501,"Wednesday, March 30, 2022",789601,25891301,96,"Saturday, April 2, 2022","Saturday, April 2, 2022",91,0,1,0
FAP42201603,"Wednesday, March 30, 2022",789201,25891301,82,"Saturday, April 2, 2022","Saturday, April 2, 2022",74,0,1,0
FAP41221402,"Wednesday, March 30, 2022",789221,25891301,84,"Friday, April 1, 2022","Friday, April 1, 2022",84,1,1,1
FMR331202501,"Wednesday, March 30, 2022",789202,25891301,84,"Thursday, March 31, 2022","Thursday, March 31, 2022",84,1,1,1
FAP42202601,"Wednesday, March 30, 2022",789202,25891301,96,"Saturday, April 2, 2022","Saturday, April 2, 2022",96,1,1,1
FAP42522301,"Wednesday, March 30, 2022",789522,25891301,27,"Saturday, April 2, 2022","Tuesday, April 5, 2022",27,1,0,0
FAP41621502,"Wednesday, March 30, 2022",789621,25891301,29,"Friday, April 1, 2022","Friday, April 1, 2022",29,1,1,1
FAP42301503,"Wednesday, March 30, 2022",789301,25891301,63,"Saturday, April 2, 2022","Saturday, April 2, 2022",63,1,1,1
FMR331220303,"Wednesday, March 30, 2022",789220,25891301,34,"Thursday, March 31, 2022","Thursday, March 31, 2022",34,1,1,1
FAP42902402,"Wednesday, March 30, 2022",789902,25891301,36,"Saturday, April 2, 2022","Saturday, April 2, 2022",36,1,1,1
FMR331721603,"Wednesday, March 30, 2022",789721,25891102,323,"Thursday, March 31, 2022","Thursday, March 31, 2022",323,1,1,1
FAP41303602,"Wednesday, March 30, 2022",789303,25891102,354,"Friday, April 1, 2022","Friday, April 1, 2022",354,1,1,1
FAP41601402,"Wednesday, March 30, 2022",789601,25891102,306,"Friday, April 1, 2022","Friday, April 1, 2022",306,1,1,1
FAP42601501,"Wednesday, March 30, 2022",789601,25891102,498,"Saturday, April 2, 2022","Saturday, April 2, 2022",448,0,1,0
FAP41221102,"Wednesday, March 30, 2022",789221,25891102,376,"Friday, April 1, 2022","Sunday, April 3, 2022",338,0,0,0
FAP41520102,"Wednesday, March 30, 2022",789520,25891102,437,"Friday, April 1, 2022","Sunday, April 3, 2022",393,0,0,0
FAP42520502,"Wednesday, March 30, 2022",789520,25891102,447,"Saturday, April 2, 2022","Monday, April 4, 2022",402,0,0,0
FAP41622602,"Wednesday, March 30, 2022",789622,25891102,307,"Friday, April 1, 2022","Friday, April 1, 2022",307,1,1,1
FMR331720401,"Wednesday, March 30, 2022",789720,25891102,353,"Thursday, March 31, 2022","Thursday, March 31, 2022",353,1,1,1
FAP41720403,"Wednesday, March 30, 2022",789720,25891102,436,"Friday, April 1, 2022","Friday, April 1, 2022",436,1,1,1
FAP42321102,"Wednesday, March 30, 2022",789321,25891102,403,"Saturday, April 2, 2022","Monday, April 4, 2022",403,1,0,0
FAP42301102,"Wednesday, March 30, 2022",789301,25891102,488,"Saturday, April 2, 2022","Sunday, April 3, 2022",488,1,0,0
FMR331202501,"Wednesday, March 30, 2022",789202,25891102,362,"Thursday, March 31, 2022","Thursday, March 31, 2022",326,0,1,0
FAP42202601,"Wednesday, March 30, 2022",789202,25891102,495,"Saturday, April 2, 2022","Saturday, April 2, 2022",495,1,1,1
FAP41103603,"Wednesday, March 30, 2022",789103,25891102,463,"Friday, April 1, 2022","Friday, April 1, 2022",463,1,1,1
FMR331703102,"Wednesday, March 30, 2022",789703,25891102,486,"Thursday, March 31, 2022","Thursday, March 31, 2022",486,1,1,1
FAP42102403,"Wednesday, March 30, 2022",789102,25891102,492,"Saturday, April 2, 2022","Saturday, April 2, 2022",467,0,1,0
FMR331122102,"Wednesday, March 30, 2022",789122,25891102,306,"Thursday, March 31, 2022","Wednesday, March 30, 2022",245,0,1,0
FMR331621102,"Wednesday, March 30, 2022",789621,25891102,353,"Thursday, March 31, 2022","Friday, April 1, 2022",353,1,0,0
FAP42603602,"Wednesday, March 30, 2022",789603,25891102,376,"Saturday, April 2, 2022","Saturday, April 2, 2022",357,0,1,0
FAP41622602,"Wednesday, March 30, 2022",789622,25891502,145,"Friday, April 1, 2022","Friday, April 1, 2022",138,0,1,0
FAP41301502,"Wednesday, March 30, 2022",789301,25891502,202,"Friday, April 1, 2022","Friday, April 1, 2022",192,0,1,0
FAP41220503,"Wednesday, March 30, 2022",789220,25891502,243,"Friday, April 1, 2022","Friday, April 1, 2022",243,1,1,1
FAP41202601,"Wednesday, March 30, 2022",789202,25891502,213,"Friday, April 1, 2022","Friday, April 1, 2022",213,1,1,1
FAP41621502,"Wednesday, March 30, 2022",789621,25891502,239,"Friday, April 1, 2022","Friday, April 1, 2022",215,0,1,0
FAP42520502,"Wednesday, March 30, 2022",789520,25891502,153,"Saturday, April 2, 2022","Monday, April 4, 2022",122,0,0,0
FAP42103502,"Wednesday, March 30, 2022",789103,25891502,233,"Saturday, April 2, 2022","Sunday, April 3, 2022",233,1,0,0
FMR331401502,"Wednesday, March 30, 2022",789401,25891502,216,"Thursday, March 31, 2022","Thursday, March 31, 2022",216,1,1,1
FAP42702502,"Wednesday, March 30, 2022",789702,25891502,136,"Saturday, April 2, 2022","Sunday, April 3, 2022",122,0,0,0
FMR331221601,"Wednesday, March 30, 2022",789221,25891502,161,"Thursday, March 31, 2022","Thursday, March 31, 2022",161,1,1,1
FAP41321502,"Wednesday, March 30, 2022",789321,25891502,230,"Friday, April 1, 2022","Sunday, April 3, 2022",230,1,0,0
FAP42402502,"Wednesday, March 30, 2022",789402,25891502,163,"Saturday, April 2, 2022","Saturday, April 2, 2022",163,1,1,1
FMR331522503,"Wednesday, March 30, 2022",789522,25891502,208,"Thursday, March 31, 2022","Saturday, April 2, 2022",208,1,0,0
FAP42403403,"Wednesday, March 30, 2022",789403,25891403,364,"Saturday, April 2, 2022","Friday, April 1, 2022",364,1,1,1
FAP42321403,"Wednesday, March 30, 2022",789321,25891403,458,"Saturday, April 2, 2022","Sunday, April 3, 2022",366,0,0,0
FMR331422403,"Wednesday, March 30, 2022",789422,25891403,266,"Thursday, March 31, 2022","Sunday, April 3, 2022",266,1,0,0
FAP42201603,"Wednesday, March 30, 2022",789201,25891403,397,"Saturday, April 2, 2022","Saturday, April 2, 2022",377,0,1,0
FAP41603603,"Wednesday, March 30, 2022",789603,25891403,338,"Friday, April 1, 2022","Friday, April 1, 2022",338,1,1,1
FMR331902602,"Wednesday, March 30, 2022",789902,25891403,498,"Thursday, March 31, 2022","Thursday, March 31, 2022",498,1,1,1
FAP42102403,"Wednesday, March 30, 2022",789102,25891403,336,"Saturday, April 2, 2022","Saturday, April 2, 2022",336,1,1,1
FMR331101403,"Wednesday, March 30, 2022",789101,25891403,342,"Thursday, March 31, 2022","Thursday, March 31, 2022",274,0,1,0
FAP41101601,"Wednesday, March 30, 2022",789101,25891403,448,"Friday, April 1, 2022","Saturday, April 2, 2022",448,1,0,0
FAP41720403,"Wednesday, March 30, 2022",789720,25891403,416,"Friday, April 1, 2022","Friday, April 1, 2022",395,0,1,0
FAP41303602,"Wednesday, March 30, 2022",789303,25891403,317,"Friday, April 1, 2022","Friday, April 1, 2022",317,1,1,1
FMR331521403,"Wednesday, March 30, 2022",789521,25891403,423,"Thursday, March 31, 2022","Saturday, April 2, 2022",423,1,0,0
FAP41521601,"Wednesday, March 30, 2022",789521,25891403,336,"Friday, April 1, 2022","Monday, April 4, 2022",302,0,0,0
FAP42702403,"Wednesday, March 30, 2022",789702,25891403,226,"Saturday, April 2, 2022","Saturday, April 2, 2022",215,0,1,0
FAP42103403,"Wednesday, March 30, 2022",789103,25891403,344,"Saturday, April 2, 2022","Saturday, April 2, 2022",310,0,1,0
FAP41401503,"Wednesday, March 30, 2022",789401,25891403,355,"Friday, April 1, 2022","Friday, April 1, 2022",355,1,1,1
FMR331622403,"Wednesday, March 30, 2022",789622,25891403,255,"Thursday, March 31, 2022","Thursday, March 31, 2022",255,1,1,1
FAP41622602,"Wednesday, March 30, 2022",789622,25891503,154,"Friday, April 1, 2022","Friday, April 1, 2022",154,1,1,1
FMR331121503,"Wednesday, March 30, 2022",789121,25891503,199,"Thursday, March 31, 2022","Sunday, April 3, 2022",199,1,0,0
FAP41220503,"Wednesday, March 30, 2022",789220,25891503,224,"Friday, April 1, 2022","Friday, April 1, 2022",224,1,1,1
FAP41420503,"Wednesday, March 30, 2022",789420,25891503,231,"Friday, April 1, 2022","Sunday, April 3, 2022",219,0,0,0
FAP41401503,"Wednesday, March 30, 2022",789401,25891503,191,"Friday, April 1, 2022","Friday, April 1, 2022",181,0,1,0
FAP41421503,"Wednesday, March 30, 2022",789421,25891503,249,"Friday, April 1, 2022","Monday, April 4, 2022",237,0,0,0
FAP41903503,"Wednesday, March 30, 2022",789903,25891503,235,"Friday, April 1, 2022","Friday, April 1, 2022",188,0,1,0
FAP42201603,"Wednesday, March 30, 2022",789201,25891503,248,"Saturday, April 2, 2022","Saturday, April 2, 2022",223,0,1,0
FAP42501503,"Wednesday, March 30, 2022",789501,25891503,115,"Saturday, April 2, 2022","Saturday, April 2, 2022",103,0,1,0
FAP42301503,"Wednesday, March 30, 2022",789301,25891503,120,"Saturday, April 2, 2022","Saturday, April 2, 2022",96,0,1,0
FMR331522503,"Wednesday, March 30, 2022",789522,25891503,220,"Thursday, March 31, 2022","Saturday, April 2, 2022",220,1,0,0
FAP41522503,"Wednesday, March 30, 2022",789522,25891503,151,"Friday, April 1, 2022","Sunday, April 3, 2022",151,1,0,0
FAP41201203,"Wednesday, March 30, 2022",789201,25891103,368,"Friday, April 1, 2022","Friday, April 1, 2022",368,1,1,1
FAP42201603,"Wednesday, March 30, 2022",789201,25891103,430,"Saturday, April 2, 2022","Saturday, April 2, 2022",430,1,1,1
FAP42601501,"Wednesday, March 30, 2022",789601,25891103,399,"Saturday, April 2, 2022","Saturday, April 2, 2022",359,0,1,0
FAP41521103,"Wednesday, March 30, 2022",789521,25891103,326,"Friday, April 1, 2022","Sunday, April 3, 2022",326,1,0,0
FAP41203103,"Wednesday, March 30, 2022",789203,25891103,467,"Friday, April 1, 2022","Sunday, April 3, 2022",467,1,0,0
FAP42203401,"Wednesday, March 30, 2022",789203,25891103,389,"Saturday, April 2, 2022","Saturday, April 2, 2022",389,1,1,1
FAP42621103,"Wednesday, March 30, 2022",789621,25891103,336,"Saturday, April 2, 2022","Sunday, April 3, 2022",336,1,0,0
FMR331402103,"Wednesday, March 30, 2022",789402,25891103,433,"Thursday, March 31, 2022","Wednesday, March 30, 2022",433,1,1,1
FAP43621102,"Thursday, March 31, 2022",789621,25891102,352,"Sunday, April 3, 2022","Saturday, April 2, 2022",352,1,1,1
FAP41103601,"Thursday, March 31, 2022",789103,25891203,174,"Friday, April 1, 2022","Friday, April 1, 2022",157,0,1,0
FAP41401303,"Thursday, March 31, 2022",789401,25891203,454,"Friday, April 1, 2022","Friday, April 1, 2022",431,0,1,0
